name,latitude,longitude
Jerup,57.53435,10.41662
Jersore,55.58763,10.2146
Jerslev,57.28516,10.09098
Jerslev,55.6105,11.24064
Jersild,56.25055,8.78142
Jersie Strand,55.52031,12.21335
Jersie,55.52507,12.16435
Jernvedlund,55.42277,8.80002
Jernved,55.41654,8.78121
Jernhyt,55.23401,9.32738
Jerne,55.47855,8.46948
Jerlev,55.67354,9.44286
Jenstrup,55.31742,12.06799
Jenstrup,55.24944,11.62847
Jenslev,55.68247,11.89266
Jennum,56.53314,10.0523
Jennum,55.72026,9.43302
Jelstrup,57.43333,9.83333
Jelstrup,56.79578,9.44794
Jels Troldkær,55.39148,9.24506
Jelsskov,55.38374,9.2018
Jels,55.35697,9.19956
Jelling,55.75588,9.4258
Jeksen,56.09441,9.97061
Jejsing,54.93862,8.96224
Jegstrup,56.46461,9.31231
Jegstrup,56.09181,10.10992
Jegind,56.64795,8.62098
Jegerup,55.27889,9.29288
Jedsted,55.39225,8.72111
Jebjerg,56.67177,9.01501
Jebjerg,56.39386,9.95528
Javngyde,56.11022,9.81965
Jarmsted,57.12254,9.45386
Janum,57.11072,9.44614
Jannerup,56.94435,8.49061
Janderup,55.62546,8.37283
Istrup,56.88409,8.37938
Isterød,55.87512,12.4771
Istebjerg,55.69513,11.15835
Islev,55.70665,12.43901
Ishøj,55.61543,12.35182
Isenvad,56.09915,9.2047
Intrup,56.62209,9.02982
Ingstrup,57.31359,9.71094
Ingslev Torp,55.46392,9.94434
Ingslev,55.46047,9.91664
Ingerslev,56.56403,10.33877
Ingerslev,56.08487,10.10244
Impgårde,56.30308,9.33994
Ilsted,55.46698,8.75277
Ilskov,56.23775,9.09022
Ilshøj,56.57518,10.18747
Illerup,56.06048,9.87213
Illerup,55.72141,11.11527
Illerisøre,56.70669,9.20729
Iller Hede,56.28825,9.56131
Iller,56.28932,9.59763
Iller,54.86991,9.6626
Illebølle,54.87158,10.78641
Ildved,55.81148,9.4726
Ilbro,57.42168,10.04673
Ilbjerg,56.70438,9.01408
Ikast,56.13883,9.15768
Iglsø,56.48565,9.08724
Igelsø,55.63683,11.66747
Idumlund,56.35083,8.55821
Idum,56.32983,8.49201
Idskov,57.25196,10.35971
Idestrup,54.74312,11.95674
Ibsted,56.65455,8.59869
Ibsker,55.11667,15.11667
Hytten,56.47908,10.63954
Hyrup,55.71192,9.82158
Hyrup,55.23021,9.64459
Hyrup,55.17805,9.15343
Hynding,55.00978,9.0938
Hylstrup,55.41826,11.65353
Hyllinge,55.25577,11.60233
Hyllested Skovgårde,56.26432,10.79212
Hyllested,56.86922,9.66501
Hyllested,56.28183,10.76681
Hyllested,55.27943,11.44804
Hyllerup,55.40285,11.31225
Hyllerslev,55.62671,8.40724
Hylleholt,55.21193,12.15515
Hyllede,55.22251,12.05307
Hyllebjerg,56.83295,9.30667
Hylken,55.94014,10.23636
Hylke,55.99069,9.94115
Hylholt,57.11501,10.29618
Hyldtofte,54.67229,11.44186
Hyldager,54.65104,11.53012
Hygumskov,55.33907,9.01463
Hygum,56.6,8.23333
Hygum,55.77606,9.43356
Hygum,55.53054,8.53181
Hygind,55.38583,9.87968
Hygild,55.99254,9.21938
Hydevad,55.06728,9.23263
Hydesby,54.76203,11.69805
Hvorvarp,56.82422,9.45627
Hvorupgård,57.11256,9.92771
Hvorup,57.09044,9.92868
Hvorslev,56.36664,9.76722
Hvornum,56.59856,9.66383
Hvolbæk,56.01694,10.00688
Hvirring,55.89052,9.65669
Hvirrekær,57.52342,9.98192
Hvirp,56.82079,9.02981
Hvinningdal,56.16845,9.49712
Hvingel,56.17322,8.33945
Hvinderup,55.34657,9.52112
Hvilsted,56.00649,10.0556
Hvilsom,56.65827,9.61331
Hvilshøj,57.22358,10.03925
Hvilsager,56.36849,10.34979
Hvileholm,55.3708,10.58583
Hvidsten,56.553,10.0018
Hvidovre,55.65719,12.47364
Hviding,55.27683,8.72881
Hvide Sande,56.00452,8.12937
Hvidemose,56.51651,8.8619
Hvidding,56.53461,9.77174
Hvidbjerg,56.64868,8.5273
Hvidbjerg,56.56893,8.93645
Hvidbjerg,55.64273,9.74153
Hvessinge,55.67986,12.41893
Hverrestrup,56.70547,9.5444
Hventgård,57.26552,10.95291
Hvejsel,55.81178,9.43021
Hvedstrup,55.69808,12.19679
Hvedde,56.01546,8.90708
Hvam Mejeriby,56.40854,8.73191
Hvam,56.41702,8.69839
Hvam,56.66667,9.5
Hvalpsund,56.70037,9.19752
Hvalløs,56.37939,10.14537
Husum-Ballum,55.07697,8.67297
Husum,55.71028,12.47561
Husby,57.05587,9.29362
Husby,56.27973,8.18235
Husby,55.37117,9.8543
Hurup,56.74944,8.41953
Hunstrup,57.03585,8.81277
Hunseby,54.7964,11.52329
Hunetorp,57.2253,9.60277
Hune,57.24815,9.61536
Hundtofte,55.14187,10.50168
Hundstrup,55.10036,10.43093
Hundslund,55.91595,10.05207
Hundslev,55.4,10.58333
Hundslev,54.98191,9.91818
Hundshale,55.05266,14.93097
Hundige,55.5963,12.3122
Hundested,55.96667,11.86667
Hunderup,55.38333,10.4
Hunderup,55.43505,8.72025
Hundelev,57.4252,9.84354
Hundborg,56.92646,8.50783
Hundal,56.96318,8.79137
Hummingen,54.71579,11.22199
Hummelure,56.23731,10.01154
Humlum,56.54054,8.55035
Humledal,55.22865,14.84732
Humlebæk,55.9618,12.5341
Humble,54.82972,10.69961
Hulvig,55.69728,8.61853
Hulsig,57.66059,10.462
Hullebæk,54.79956,11.92665
Hulerød,56.10269,12.37685
Hulen,57.18411,10.26974
Hulby,55.33333,11.3
Hulbæk,56.47689,9.65229
Hugdrup,57.28993,10.33143
Hugby,56.25,8.18333
Hudevad,55.31667,10.55
Hæsum,56.91711,9.78351
Hæstrup,57.40634,9.98791
Hærup,56.57557,9.60524
Hovtved,56.67937,9.95407
Hovstrup,57.39262,10.10121
Hovstrup,55.76082,8.25366
Hovsør,57.00248,8.83759
Hovslund Stationsby,55.13268,9.33818
Hovslund,55.14057,9.3665
Hover,56.14317,8.43101
Hover,55.74354,9.50274
Hoven,57.16667,9.76667
Hoven,55.85084,8.76364
Hovedskov,55.02162,12.31099
Hovedgård,55.94172,9.95499
Hove,56.55744,8.22533
Hove,55.72653,12.2378
Hovby,55.24544,12.10187
Hovborg,55.60805,8.93955
Hov,56.99651,8.79809
Hov,55.916,10.25287
Hov,55.15406,10.93402
Houlbjerg,56.34365,9.8728
Hou,57.06346,10.36699
Hou,56.65586,10.01444
Hostrupskov,55.01442,9.45965
Hostrup,57.15002,9.96889
Hostrup,55.73895,9.77803
Hostrup,55.65459,8.71451
Hostrup,55.57458,8.36795
Hostrup,54.94629,8.96609
Hosby,55.74946,10.01224
Horstved,56.32344,10.64833
Horsnab,57.59494,10.29211
Horslunde,54.91176,11.21648
Horsfelt,56.80951,8.37686
Horsetofte,55.36506,11.84094
Horserød,56.05358,12.49412
Horsensenge,57.1,10.1
Horsens,56.89706,9.98823
Horsens,55.86066,9.85034
Horsbyg,55.11061,9.25867
Horreby,54.80286,11.99396
Hornum,56.84072,9.42581
Hornum,55.74459,9.80864
Hornsyld,55.75264,9.85122
Hornsved,55.9205,11.91168
Hornstrup Mølleby,55.75242,9.57197
Hornstrup,55.75138,9.55646
Hornslet,56.3155,10.32041
Hornse,54.98333,9.13333
Hornse,54.98458,9.12816
Horneby,56.08115,12.45632
Horne,57.55905,9.98889
Horne,55.72467,8.53162
Horne,55.10801,10.16953
Horndrup,56.00668,9.86677
Hornborg,55.85226,9.66862
Hornbæk,56.08541,12.45049
Horn,56.25223,9.7089
Horbelev,54.82303,12.05838
Hoptrup,55.18081,9.45654
Hoppeshuse,55.4317,9.45518
Høve Strand,55.84708,11.49682
Høver,56.13958,9.89221
Høvelte,55.85318,12.39101
Høve,55.83508,11.48734
Høve,55.28307,11.38857
Høstrup,56.38137,9.05387
Høsterkøb,55.85643,12.48177
Høsten Torp,55.34278,12.04115
Høsten,55.33396,12.05
Høstemark,56.94919,10.20715
Hørve,55.75292,11.45298
Høruphav,54.91017,9.89872
Hørup,56.58265,9.48198
Hørup,56.29381,9.43928
Hørup,55.85299,12.13364
Hørup,55.76076,9.46759
Hørup,54.91198,9.89496
Hørsted,56.87058,8.49505
Hørslevbol,56.16161,9.97937
Hørslev,56.16496,9.99327
Hørsholm,55.88098,12.50111
Hørret,56.08339,10.18018
Hørning,56.412,10.20018
Hørning,56.08701,10.03716
Hørmested,57.46301,10.25146
Hørdum,56.84875,8.49002
Hørbygård,55.73864,11.66546
Hørby,57.32304,10.38249
Hørby,56.65117,9.74835
Hønsnap,54.87545,9.45538
Hønsinge,55.86555,11.55595
Hønsehave,55.15726,10.57631
Hønning,55.16842,8.96537
Hønnerup Hovgård,55.42285,9.97708
Hønnerup,55.4207,9.97762
Hønkys,55.06478,9.25516
Høng,55.51165,11.29032
Høndrup,56.69206,9.80391
Hømvejle,55.29387,8.81429
Hømlund,55.27753,8.85935
Hømgård,55.39953,11.78212
Høm,55.41023,11.78212
Høm,55.28114,8.83099
Høllund,55.61101,9.00566
Høllund,55.67119,9.41077
Hølkerup,55.83318,11.70168
Høl,55.63104,9.74385
Høkkelbjerg,55.37193,9.47854
Højstrup,57.36667,10.35
Højstrup,57.05548,9.01763
Højsted,55.70347,11.33807
Højsmarke,54.89182,11.05839
Højslev Stationsby,56.55104,9.11007
Højslev,56.58565,9.13637
Højrup,57.55,10.0
Højrup,55.55665,9.60293
Højrup,55.51548,9.36531
Højrup,55.36702,9.34681
Højrup,55.24754,10.16015
Højrup,55.22857,8.9928
Højrup,55.19096,10.34911
Højreby,54.79956,11.2741
Højme,55.35745,10.32138
Højmark,56.055,8.39569
Høje Tåstrup,55.64709,12.27416
Højet,54.69592,11.91571
Højes Dong,55.13928,10.58435
Højerup,55.27971,12.43779
Højer,54.96344,8.69853
Højenskov,55.68438,9.50033
Højene,57.47302,9.98554
Højen,57.72819,10.52275
Højen,55.66667,9.51667
Højelt,56.08463,12.22936
Højelse,55.49581,12.12352
Højebøge,55.05,10.6
Høje,55.13907,10.53356
Højby,55.91148,11.59756
Højby,55.59399,11.98536
Højby,55.34218,10.43684
Højbjerg,56.11116,10.2099
Højbjerg,55.63468,11.29343
Højbjerg,55.41137,10.23794
Højbjerg,55.3066,11.59345
Højbjerg,55.267,10.16041
Høgsted,57.37202,10.04958
Høgslund,54.99746,8.92382
Høgsholt,55.72727,9.47304
Høgsbro,55.25217,8.70574
Høgild,56.06432,8.98977
Høgelund,55.20463,9.35205
Høed,55.67482,11.44293
Høed,55.51335,11.84632
Høed,55.23252,10.04192
Høbjerg,56.36642,10.87527
Høbjerg,56.33962,9.54232
Høbjerg,56.0071,12.22322
Honum,55.88176,9.63742
Homå,56.36453,10.81464
Holtum,55.78531,9.52302
Holtug,55.34098,12.40744
Holtet,57.03381,10.20688
Holtensminde,55.71431,11.93807
Holte,55.81667,12.46667
Holte,55.81273,11.6029
Holte,55.28787,10.13537
Holt,57.51667,10.18333
Holt,56.08026,12.29061
Holsted Stationsby,55.48132,8.9103
Holsted,55.51086,8.91872
Holsted,55.25,11.8
Holstebro,56.36009,8.61607
Holskov,57.22005,10.195
Holse,55.50111,10.00637
Holmstrup Mark,56.16667,10.11667
Holmstrup,55.94008,11.54518
Holmstrup,55.62278,11.39631
Holmstrup,55.4085,11.32956
Holmstrup,55.36667,10.3
Holmstol,56.21559,9.75018
Holmsø,57.04206,9.40812
Holmgårde,56.81833,9.32427
Holmgårde,56.58833,9.80872
Holmgårde,56.28333,8.33333
Holme-Olstrup,55.25689,11.84365
Holmene,55.47422,10.2703
Holmen,55.68391,12.60593
Holmen,55.3,10.81667
Holmen,57.3917,9.93371
Holme,56.78726,9.40184
Holme,56.24009,10.74892
Holme,56.11482,10.18337
Holme,55.3899,9.96492
Holme,54.98211,9.06492
Holmdrup,55.09589,10.65835
Holm,55.05184,9.69749
Holløselund,56.06667,12.11667
Holløse,56.05307,12.11848
Holløse,55.6716,11.65419
Holløse,55.29185,11.67622
Hollensted,57.22047,10.07188
Holleby,54.8079,11.14351
Hollandsbjerg,56.49518,10.27825
Holing,56.15,8.96667
Holevad,55.30813,9.94684
Holev,55.40873,10.51281
Holeby,54.71148,11.46416
Hole,56.70002,9.213
Holbøl Mark,54.89007,9.42565
Holbøl,54.89567,9.44429
Holbæk,56.55166,10.29874
Holbæk,55.71354,11.7169
Holballe,54.92214,9.96543
Hokkerup,54.89496,9.49114
Hogager,56.3715,8.85146
Hoed,56.31647,10.81116
Hodsager,56.31413,8.86081
Hoddeskov,55.71367,8.69545
Hodde,55.69768,8.64834
Hobyskov,54.73709,11.26223
Hoby,54.7385,11.23271
Hobro,56.64306,9.79029
Hoborghus,55.16667,10.95
Hoborg,55.15,10.96667
Ho,55.54968,8.23013
Hækkebølle,55.40955,10.03481
Hjulebæk,55.29447,11.7796
Hjulby Dyrehave,55.3,10.78333
Hjulby,55.33508,10.73338
Hjortvad,55.38483,8.90754
Hjortsvang,55.8891,9.4999
Hjortshøj,56.24811,10.26533
Hjortsballe,56.09147,9.50463
Hjortsballe,55.8595,9.25147
Hjortø By,54.96377,10.48763
Hjortlund,55.40216,8.80297
Hjortkær,55.54235,8.71842
Hjorthede,56.41744,9.70651
Hjortespring,55.74588,12.42538
Hjortekær,55.79242,12.54095
Hjortebjerg Huse,55.51556,10.08859
Hjorte,55.36667,9.96667
Hjortdal,57.13698,9.3588
Hjorslev,55.50889,10.405
Hjordkær,55.02658,9.30509
Hjordkær,55.01667,9.31667
Hjoptarp,55.97753,8.66675
Hjørring,57.46417,9.98229
Hjøllund,56.06151,9.37996
Hjolderup,55.01679,9.24844
Hjerup,55.35732,9.95828
Hjerting,55.5261,8.35802
Hjerting,55.39258,9.03757
Hjertebjerg,54.99643,12.39165
Hjerpsted,55.0225,8.65736
Hjerndrup,55.33351,9.41823
Hjermind,56.39551,9.67861
Hjerm,56.43844,8.63453
Hjerk,56.68333,8.91667
Hjemsted,55.15181,8.74838
Hjembæk,55.69785,11.40904
Hjelmsted,57.30126,10.02448
Hjelmsømagle,55.38266,11.83197
Hjelmsølille,55.36555,11.80309
Hjelm Kobbel,54.91328,12.24294
Hjelmholt,54.91421,11.28785
Hjelmerup,55.29262,10.24115
Hjelmdrup,55.61241,9.36086
Hjelmager,56.27656,10.31756
Hjelm,54.92601,12.25299
Hjelm,54.8158,11.76004
Hjedsbæk,56.86201,9.70728
Hjeds,56.88186,9.68703
Hjarup,55.44593,9.36114
Hjartbro,55.20832,9.175
Hjarnø By,55.82722,10.07708
Hjardemål Klit,57.09291,8.88308
Hjardemål,57.05599,8.81316
Hjarbæk,56.53039,9.32079
Hjallese Hestehave,55.3595,10.41283
Hjallese,55.34829,10.38499
Hjallerup,57.16466,10.14571
Hjadstrup,55.52354,10.34829
Hirtshals,57.58812,9.95922
Hinnum,55.76147,9.01049
Hinnerup,56.7347,9.05874
Hinnerup,56.26608,10.06299
Hingeballe,56.26705,9.48187
Hinge,56.37096,10.05494
Hinge,56.26425,9.5107
Hindsig,55.7253,8.49906
Hinding,57.0372,8.63591
Hindevad,55.457,10.10591
Hinderup,55.09125,9.14293
Hindborg,56.62447,8.9526
Hindbjerg,56.28982,9.48584
Himmelev,55.65719,12.09549
Himmark,55.03274,9.82969
Himlingøje,55.37457,12.22199
Hillestrup,54.74841,11.98778
Hillestolpe,54.71945,11.49852
Hillested,54.75524,11.44599
Hillerup,55.37575,8.7167
Hillerslev,57.01207,8.73229
Hillerslev,55.20883,10.34466
Hillerød,55.92791,12.30081
Hæggerup,55.33749,11.79692
Hevring,56.51463,10.38997
Hetofte,55.73554,8.61133
Hestlund,56.15136,9.22243
Hestkær,56.07467,8.52025
Hestehaven,56.05101,9.90765
Hestehave,54.79476,11.21821
Hestbæk,56.72975,9.02557
Hestbæk,56.41789,8.43429
Hestbjerg,56.30998,8.53219
Hessum,55.51027,10.45474
Hesselrød,55.93071,12.43953
Hessellund,55.48738,8.77545
Hesselho,55.63412,8.86153
Hesselby,55.25555,11.31578
Hesselbjerg,56.93615,8.88033
Hesselbjerg,56.09022,12.17234
Hesselbjerg,55.3509,11.95038
Hesselbjerg,54.81745,10.67894
Hesselballe,56.26351,10.26691
Hesselballe,55.83444,9.55478
Hesselballe,55.61128,9.41669
Hesselager,55.17554,10.74519
Hessel,55.03653,9.11769
Hesnæs,54.82491,12.13773
Hesle,55.31234,10.01575
Hesbjerg,56.10674,12.35391
Hesbjerg,55.4,10.15
Herstedvester,55.67591,12.34929
Herstedøster,55.68463,12.37141
Hersom,56.55388,9.55827
Hersnap,55.52169,10.6758
Herslev,55.6693,11.98354
Herslev,55.58418,9.58967
Herslev,55.52664,11.31591
Herslev,54.8798,10.7426
Herskind,56.18333,9.96667
Herrup,56.40828,8.91935
Herritslev,54.69498,11.66714
Herringløse,55.71311,12.21412
Herringe,55.19962,10.46153
Herrestrup,55.8047,11.59828
Herrestrup,55.5372,11.45019
Herrested,55.28115,10.61172
Herning,56.13932,8.97378
Herlufmagle,55.31322,11.75228
Herluflille,55.34024,11.73222
Herlev,55.72366,12.43998
Herfølge,55.41366,12.14327
Herborg,56.06588,8.59553
Henninge,54.91533,10.73246
Hennetved,54.84969,10.73616
Henne Strand,55.73786,8.17832
Henne Stationsby,55.7094,8.30522
Hennekesdam,55.34377,9.17628
Hennebjerg,55.73949,8.2906
Henne,55.7317,8.22092
Hemstok,56.08852,9.86922
Hemmet,55.85016,8.37562
Hemmeshøj,55.34544,11.29146
Hemmerslev,55.50742,10.16682
Hemmed,56.49695,10.73907
Hemdrup,56.95851,9.38847
Hem,56.61284,10.03506
Hem,56.59645,8.95962
Hem,56.02292,9.784
Heltborg,56.75303,8.45008
Helstrup,56.4276,9.8915
Helsted,56.48179,9.98842
Helsned,54.83846,10.68162
Helsingør,56.03606,12.6136
Helsinge Tofte,56.01667,12.18333
Helsinge,56.02283,12.19752
Helnæs By,55.13722,10.01749
Hellum,57.26943,10.16633
Hellum,56.81962,9.95648
Hellinge,54.84371,11.2637
Helligsø,56.70273,8.34526
Helligpeder,55.20961,14.71056
Helligkilde,56.63423,8.54965
Helleved,55,9.96667
Hellevad,57.21022,10.1672
Hellevad,55.07532,9.21226
Hellevad,55.06667,11.86667
Hellev,54.97225,10.58756
Helletofte,55.02634,10.85459
Hellestrup,55.67272,11.6921
Hellested,55.32952,12.25243
Hellerup,55.73204,12.57093
Hellerød,56.62853,8.57263
Hellenslev Gårde,55.52875,11.26444
Hellenæs,54.84476,11.09593
Hellebæk,56.06823,12.55782
Heldum,56.55,8.28333
Heldager,55.09327,10.59241
Helberskov,56.73536,10.28898
Hejsager,55.21708,9.6155
Hejringe,54.8821,11.35978
Hejring,56.61429,9.64505
Hejrede,54.74012,11.61087
Hejnsvig,55.69528,8.99731
Hejninge,55.40839,11.29401
Hejlsminde,55.36812,9.60344
Hejlskov,56.61591,9.22301
Hejlskov,56.38703,10.329
Hejls,55.3831,9.57647
Hejbøl,55.80967,8.70606
Hegningen,55.02805,12.28181
Hegngårde,55.78069,11.83138
Hegnede,55.51372,12.0067
Hegedal,56.65209,9.8171
Hee,56.14437,8.28439
Heds,54.96667,9.16667
Hedensted,57.61667,10.4
Hedensted,55.77043,9.7011
Heden,57.60714,10.37413
Heden,55.2477,10.36821
Hedehusene,55.64699,12.19357
Hedegårde,56.83272,8.34247
Hedegård,56.48491,10.67409
Hedegård,55.95271,9.29246
Hedegård,55.84729,9.17859
Hedeby,55.81376,9.18938
Heager,55.63344,8.69429
Heager,56.12046,8.27567
Havsted,55.00446,9.16786
Havrum,55.83994,9.65704
Havrevænge,55.2665,10.43459
Havrekobbel,54.93201,10.28175
Havreholm,56.06012,12.42236
Havredal,56.32401,9.26635
Havrebjerg,55.44781,11.3109
Havnstrup,56.12156,8.80822
Havnsø,55.75225,11.32788
Havnsø,54.93007,11.94543
Havnskov,55.27459,11.59935
Havnemark,55.67039,10.95716
Havnelev,55.26807,12.34057
Havnebyen,55.97,11.36491
Havneby,55.08764,8.56475
Havndrup,55.29252,10.56695
Havndal,56.65254,10.19671
Havnbjerg,55.04111,9.7954
Havløkke,54.83197,11.42778
Havhuse,56.28333,10.51667
Havervad,55.20217,8.6966
Haverup,55.44479,11.53472
Haverslev,57.04074,9.39206
Haverslev,56.78623,9.68152
Haven,54.95628,10.22434
Haved,55.22804,8.77614
Have-Borup,55.56889,11.73615
Havdrup,55.54481,12.12392
Havbyrd,55.40624,11.81759
Havbro,56.79979,9.41966
Havbølle,54.85456,10.71196
Haurum,56.30157,9.86629
Hauge,56.25504,9.36557
Hatting,55.85295,9.76948
Hattenæs,56.14748,9.58312
Håsum Torp,56.58474,8.82724
Håsum,56.57816,8.8506
Hastrup,56.53789,9.99981
Håstrup,55.59235,9.549
Hastrup,55.44218,12.16437
Håstrup,55.17265,10.19339
Hastrup,55.10324,11.94651
Hassing,56.82384,8.45516
Hasseris,57.03948,9.88625
Hasselø By,54.72282,11.88913
Hasselholt,56.49607,8.78742
Hasselager,56.10066,10.1065
Hasmark,55.55004,10.46139
Haslund,56.41651,10.02341
Haslevgårde,56.7735,10.27539
Haslev,55.32346,11.96389
Hasle,56.16619,10.14529
Hasle,55.18212,14.71117
Hårup,56.28424,10.21688
Hårup,56.1528,9.64892
Hårup,55.92343,9.60405
Harte,55.51071,9.41999
Hårslev,55.49846,10.09671
Hårslev,55.27256,11.48112
Harritslevgård,55.54299,10.10266
Harritslev,55.54605,10.10669
Harring,56.86667,8.56667
Harridslev,56.49909,10.12856
Harrestrup,55.70267,12.37724
Harrested,55.36683,11.37638
Harresø,55.79964,9.37238
Harreskov,56.02865,8.90575
Harreshøj,56.03143,12.43018
Harres,55.05582,8.77438
Harreby,55.33145,8.93264
Harre,56.71314,8.92593
Harpelunde,54.8865,11.09107
Harndrup,55.46658,10.02165
Harløse,55.92034,12.2018
Harlev,56.14105,9.99601
Hårlev,55.34936,12.23382
Harknag,55.08013,8.68792
Harken,57.39249,9.98658
Hareskovby,55.76164,12.39915
Håred,54.76451,11.4581
Håre,55.37111,9.90265
Hårdmark,55.81205,10.55561
Hardeshøj,55.00882,9.69858
Hårby,56.08694,9.9071
Hårby,55.21502,10.12262
Harboøre,56.61752,8.18069
Hårbølle,54.89694,12.17203
Haraldsted,55.49082,11.76909
Haraldsborg,55.65,12.1
Hår,56.28256,10.07231
Hanstholm,57.11667,8.61667
Hansted,57.11286,8.62189
Hansted,55.89372,9.84847
Hanning,56.01819,8.51359
Hannesborg,55.3884,10.65248
Hanerup,55.66577,11.59997
Hanehoved,55.96829,11.98879
Handrup,56.23655,10.63349
Handest,56.56959,9.82036
Handermelle,54.66666,11.56873
Handbjerg,56.46291,8.71123
Hampen,56.01901,9.35514
Hammerum,56.13361,9.06121
Hammer-Torup,55.14505,11.89581
Hammershøj,57.0596,9.59413
Hammershøj,56.50019,9.74976
Hammersholt,55.89409,12.32821
Hammer,55.89532,9.45663
Hammer,55.14564,11.87042
Hammelsvang,56.11998,8.40592
Hammelev,56.44188,10.89597
Hammelev,55.24535,9.38321
Hammel,56.25762,9.86316
Halvrimmen,57.11066,9.59073
Halved,56.15,9.68333
Haltrup,55.66975,8.7217
Halsted Tvede,54.86672,11.24703
Halsted Skovby,54.87491,11.25216
Halsted,54.84924,11.22236
Halsskov,55.33698,11.14388
Halsmose,55.16587,10.16332
Halskov,54.80103,12.07314
Halseby,55.35729,11.19386
Hals,56.99609,10.30807
Håls,56.91102,10.00934
Hallundbæk,56.01566,9.22193
Hallund,57.23898,10.10656
Hallum,55.75374,8.46543
Halling,56.335,10.18945
Halling,55.92979,10.21747
Hallenslev,55.54849,11.2797
Hallendrup,56.37241,10.10552
Hallendrup,56.343,10.68892
Hallelev,55.47126,11.39991
Halleby Ore,55.62737,11.36149
Halkær,56.20919,8.1831
Halkevad,55.32952,11.37266
Halk,55.20345,9.64128
Haldum,56.27972,10.0387
Hald-Tostrup,56.6351,9.76774
Haldrup,55.88848,9.95551
Hald Ege,56.40699,9.35482
Haldagermagle,55.31393,11.51148
Haldagerlille,55.33117,11.50869
Haldager,57.11757,9.76874
Hald,57.26281,10.35219
Hald,56.5979,9.19882
Hald,56.55562,10.11108
Hald,55.99018,11.9061
Halby,56.00447,8.31711
Hajstrup,55.25484,9.6707
Hajstrup,54.93111,9.11334
Hagested,55.74665,11.61681
Hagerup,55.8257,12.13608
Hågerup,55.1707,10.35789
Hågendrup,56.10224,12.26844
Hågendrup,55.97662,11.95594
Hagendrup,55.69682,11.32217
Hage,55.90317,9.43043
Hafdrup,55.44103,9.23385
Hadsund,56.71482,10.11682
Hadsten,56.32819,10.04931
Hadrup,55.93731,10.043
Haderup,56.69786,10.11407
Haderup,56.38957,8.9943
Haderslev,55.25377,9.48982
Hadbjerg,56.3289,10.10825
Gyrup,55.53089,10.336
Gyrstinge,55.48909,11.68586
Gyngstrup,55.57216,10.34931
Gylling,55.89103,10.17006
Gydeby,55.52878,10.38973
Gurreby,54.80999,11.24091
Gurre,56.02092,12.51946
Gurede,55.75589,11.64468
Gunnestrup,56.08871,10.15845
Gundtoft,56.7201,8.3823
Gundstrup,55.55942,10.3742
Gundsømagle,55.73565,12.15158
Gundsølille,55.70806,12.15962
Gundslevmagle,54.86924,11.91366
Gundslev,54.89842,11.94162
Gundestrup,56.55863,9.84341
Gundestrup,56.81434,9.56395
Gundestrup,56.41071,10.17933
Gundestrup,55.78418,11.60582
Gundestrup,55.33163,10.23284
Gundestrup,55.09246,10.41052
Gundesbøl,55.8807,8.66069
Gunderup,56.09273,9.00106
Gunderup,57.38619,9.96755
Gunderup,56.95,10.03333
Gunderup,56.60618,9.97077
Gunderup,55.73491,8.50554
Gunderup,55.5699,8.64222
Gundersted,56.90304,9.48931
Gunderslevlille,55.32797,11.63954
Gunderød,55.90169,12.42209
Gundelund,56.46838,9.18899
Gummesmark,55.49535,8.64004
Gummerup,55.25758,10.13332
Gummersmarke,55.44658,11.99978
Gummerød,55.42968,12.08123
Gultved,55.20495,10.52495
Gullev,56.35291,9.68189
Gullerup,56.88399,8.74124
Guldforhoved,56.12181,9.29479
Guldborg,54.86786,11.73921
Guldbæk,56.93843,9.80862
Guldbjerg,55.53816,10.14822
Guldager,57.3893,10.00113
Guldager,56.71667,9.5
Guldager,55.53162,8.40071
Gug,57.00591,9.93989
Gudumlund,56.93929,10.10225
Gudumholm,56.96638,10.10285
Gudum,56.94964,10.06546
Gudum,56.51579,8.47536
Gudum,55.44092,11.38867
Gudsø,55.53016,9.57669
Gudskov,55.48197,10.43993
Gudsgave,54.85019,10.49559
Gudnæs Strand,56.81923,8.53435
Gudnæs,56.81783,8.52665
Gudmindrup,55.91357,11.5659
Gudme,55.14979,10.70798
Gudmandstrup,55.71213,11.4497
Gudhjem,55.21047,14.97128
Guderup,55.26496,11.68826
Guderup,54.98978,9.87174
Gudbjerg,55.15404,10.66936
Grynderup,56.78162,8.93651
Grynderup,56.71258,9.67173
Grydsted,56.96799,9.63877
Gryderup,55.3227,11.2358
Grurup,56.78627,8.40956
Gærup,56.85459,8.61091
Gærup,54.98743,8.76195
